prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG
452,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG
452,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG
452,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG
452,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG
459,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,Use default directory when adding files to an entry See #458. - The current implementation is hard to understand. I do not get how these three existing folder preferences are used.  - Also  the method itself should be simplified and return a List
459,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Use default directory when adding files to an entry See #458. - The current implementation is hard to understand. I do not get how these three existing folder preferences are used.  - Also  the method itself should be simplified and return a List
459,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Use default directory when adding files to an entry See #458. - The current implementation is hard to understand. I do not get how these three existing folder preferences are used.  - Also  the method itself should be simplified and return a List
472,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Show author/editor and journal/publisher in the main table by default Implements #470.
472,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,Show author/editor and journal/publisher in the main table by default Implements #470.
472,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Show author/editor and journal/publisher in the main table by default Implements #470.
491,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Add close all/others/... in Database Tab menu See #314
491,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Add close all/others/... in Database Tab menu See #314
491,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Add close all/others/... in Database Tab menu See #314
500,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Database type detection Please see `BibDatabaseTypeDetection.java`for review.  Some refactoring and a class for auto-detection of database types. ### Algorithm - should we introduce a hard-coded field like encodings inside the bib file? - fast-enough? - what about false detection? ### Refactoring - Bibtexdatabase -> BibDatabase - BibtexEntry -> BibEntry  also see #495  #167
500,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,Database type detection Please see `BibDatabaseTypeDetection.java`for review.  Some refactoring and a class for auto-detection of database types. ### Algorithm - should we introduce a hard-coded field like encodings inside the bib file? - fast-enough? - what about false detection? ### Refactoring - Bibtexdatabase -> BibDatabase - BibtexEntry -> BibEntry  also see #495  #167
500,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Database type detection Please see `BibDatabaseTypeDetection.java`for review.  Some refactoring and a class for auto-detection of database types. ### Algorithm - should we introduce a hard-coded field like encodings inside the bib file? - fast-enough? - what about false detection? ### Refactoring - Bibtexdatabase -> BibDatabase - BibtexEntry -> BibEntry  also see #495  #167
515,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,BibtexImporter test Added tests for BibtexImporter  depends on PR #514 (missing Gradle test encoding  special char ß)
515,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,BibtexImporter test Added tests for BibtexImporter  depends on PR #514 (missing Gradle test encoding  special char ß)
515,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,BibtexImporter test Added tests for BibtexImporter  depends on PR #514 (missing Gradle test encoding  special char ß)
560,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,Write all field keys in lower case Write all field keys in lower case. No more camel casing of field names. E.g.  `title` is written instead of `Title`  `howpublished` instead of `HowPublished`  and `doi` instead of `DOI`. The configuration option `Use camel case for field names (e.g.  "HowPublished" instead of "howpublished")` is gone.  Refs #116 
560,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Write all field keys in lower case Write all field keys in lower case. No more camel casing of field names. E.g.  `title` is written instead of `Title`  `howpublished` instead of `HowPublished`  and `doi` instead of `DOI`. The configuration option `Use camel case for field names (e.g.  "HowPublished" instead of "howpublished")` is gone.  Refs #116 
560,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,Write all field keys in lower case Write all field keys in lower case. No more camel casing of field names. E.g.  `title` is written instead of `Title`  `howpublished` instead of `HowPublished`  and `doi` instead of `DOI`. The configuration option `Use camel case for field names (e.g.  "HowPublished" instead of "howpublished")` is gone.  Refs #116 
567,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,Implements #565: Highlighting matches works now also for regular expr… …essions in preview panel and entry editor
567,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,Implements #565: Highlighting matches works now also for regular expr… …essions in preview panel and entry editor
567,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,Implements #565: Highlighting matches works now also for regular expr… …essions in preview panel and entry editor
568,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fixed #564: Cite command changes are immediately reflected in the pus… …h-to-application actions  and not only after restart
568,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,Fixed #564: Cite command changes are immediately reflected in the pus… …h-to-application actions  and not only after restart
568,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,Fixed #564: Cite command changes are immediately reflected in the pus… …h-to-application actions  and not only after restart
569,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Remove field saving options As decided in #116 all field saving options should be removed.  This PR purges the options from the GUI and cleans up related reader and formatter classes. This simplification greatly reduces the complexity of `BibEntryWriter`.
569,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,Remove field saving options As decided in #116 all field saving options should be removed.  This PR purges the options from the GUI and cleans up related reader and formatter classes. This simplification greatly reduces the complexity of `BibEntryWriter`.
569,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,Remove field saving options As decided in #116 all field saving options should be removed.  This PR purges the options from the GUI and cleans up related reader and formatter classes. This simplification greatly reduces the complexity of `BibEntryWriter`.
