prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
418,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,proxy authentication support (feature #388) This pull request enables support for proxy authentication via command line arguments (`-D..`) and JabRef preferences (Network tab). BTW: The tests in `net.sf.jabref.logic.fetcher` and the `URLDownloadTest` still fails because the Authenticator is not initialized in unit tests.  || Why is the codecov/project check marked as failed but shows passed on details?  || Is marked as fail as you added code which is not covered by a JUnit test  reducing code coverage. But we do not have a GUI strategy yet. And you added mostly GUI code  hence  no problem there.   || I forgot to create a special branch for this PR... Hmmm.  || This is not a big problem - as long as you do not start working on another issue in your master branch :wink:  || Hmm  if I change the proxy settings  a restart is required.  || We have other settings which upon change indicate to the user that JabRef has to be restarted for the settings to be applied. See the remote preferences under AdvancedTab. Maybe reuse the code from there.   || Hmm  looking for config changes in six values looks quite ugly with `if` conditions. I can create a HashMap or StringBuilder out of these values and later on just compare the hash values. Or do you have any other suggestion?  || You just need to compute the final proxy string `username:password@hostname:port` which you can easily compare and then the two remaining boolean variables.   || Thats what I have implemented with a StringBuilder. Comparing the hashCode is much faster than comparing the string.  -)  || Okay  please check my PR.  || Thank you for the PR. Nice and clean implementation! We would gladly accept more PRs from you.  )  ||
418,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,proxy authentication support (feature #388) This pull request enables support for proxy authentication via command line arguments (`-D..`) and JabRef preferences (Network tab). BTW: The tests in `net.sf.jabref.logic.fetcher` and the `URLDownloadTest` still fails because the Authenticator is not initialized in unit tests.  || Why is the codecov/project check marked as failed but shows passed on details?  || Is marked as fail as you added code which is not covered by a JUnit test  reducing code coverage. But we do not have a GUI strategy yet. And you added mostly GUI code  hence  no problem there.   || I forgot to create a special branch for this PR... Hmmm.  || This is not a big problem - as long as you do not start working on another issue in your master branch :wink:  || Hmm  if I change the proxy settings  a restart is required.  || We have other settings which upon change indicate to the user that JabRef has to be restarted for the settings to be applied. See the remote preferences under AdvancedTab. Maybe reuse the code from there.   || Hmm  looking for config changes in six values looks quite ugly with `if` conditions. I can create a HashMap or StringBuilder out of these values and later on just compare the hash values. Or do you have any other suggestion?  || You just need to compute the final proxy string `username:password@hostname:port` which you can easily compare and then the two remaining boolean variables.   || Thats what I have implemented with a StringBuilder. Comparing the hashCode is much faster than comparing the string.  -)  || Okay  please check my PR.  || Thank you for the PR. Nice and clean implementation! We would gladly accept more PRs from you.  )  ||
418,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,proxy authentication support (feature #388) This pull request enables support for proxy authentication via command line arguments (`-D..`) and JabRef preferences (Network tab). BTW: The tests in `net.sf.jabref.logic.fetcher` and the `URLDownloadTest` still fails because the Authenticator is not initialized in unit tests.  || Why is the codecov/project check marked as failed but shows passed on details?  || Is marked as fail as you added code which is not covered by a JUnit test  reducing code coverage. But we do not have a GUI strategy yet. And you added mostly GUI code  hence  no problem there.   || I forgot to create a special branch for this PR... Hmmm.  || This is not a big problem - as long as you do not start working on another issue in your master branch :wink:  || Hmm  if I change the proxy settings  a restart is required.  || We have other settings which upon change indicate to the user that JabRef has to be restarted for the settings to be applied. See the remote preferences under AdvancedTab. Maybe reuse the code from there.   || Hmm  looking for config changes in six values looks quite ugly with `if` conditions. I can create a HashMap or StringBuilder out of these values and later on just compare the hash values. Or do you have any other suggestion?  || You just need to compute the final proxy string `username:password@hostname:port` which you can easily compare and then the two remaining boolean variables.   || Thats what I have implemented with a StringBuilder. Comparing the hashCode is much faster than comparing the string.  -)  || Okay  please check my PR.  || Thank you for the PR. Nice and clean implementation! We would gladly accept more PRs from you.  )  ||
429,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,Fix similar bug as #420 for the database properties dialog A similar bug as #420 happened when the encoding was changed in the database properties dialog. This is now fixed in this PR.   Sorry for introducing these bugs in the first place. Thanks for the fixup PR.   ||
429,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Fix similar bug as #420 for the database properties dialog A similar bug as #420 happened when the encoding was changed in the database properties dialog. This is now fixed in this PR.   Sorry for introducing these bugs in the first place. Thanks for the fixup PR.   ||
429,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,Fix similar bug as #420 for the database properties dialog A similar bug as #420 happened when the encoding was changed in the database properties dialog. This is now fixed in this PR.   Sorry for introducing these bugs in the first place. Thanks for the fixup PR.   ||
440,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Cleanup tests and LatexFormatter Instead of #427 (easier to start all over as some files were already moved).  
440,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Cleanup tests and LatexFormatter Instead of #427 (easier to start all over as some files were already moved).  
440,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,Cleanup tests and LatexFormatter Instead of #427 (easier to start all over as some files were already moved).  
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG Awesome.  || Before I invest much time to fix it...  @JabRef/developers **Are we dropping support for the "PDF/PS" column in the main table?**  In this column potential contents of the "legacy fields" `pdf` and `ps` are shown...  In #251 the legacy tools are already dropped... And we already have the abilility to define special columns based on a filetype (e.g. show a column for Excel files) - so it would be possible to show specific columns for PDFs (stored in the `file` field).  || Yes  support has been dropped for pdf/ps fields all over the place  we should do this as well for the main table.   || :+1: for removing these legacy columns.  Could someone create a FAQ entry (in htdocs) or send me a plain FAQ on how to mimic that behavior with the "special columns"?  || Very nice PR. With this  we already have a 3.1 :)  || @koppor:   > Q: The PDF/PS column in the main table is missing - how can I restore them? > A: As the BibTeX fields `pdf` and `ps` are migrated to `file` the table column was obsolete. However  it is possible to define columns specifically for each file type in the preferences. (See: Preferences -> Entry Table Columns -> Show extra columns) > ![show-extra](https://cloud.githubusercontent.com/assets/676652/11607936/60b0f44e-9b5b-11e5-9f8f-06abf035115c.png)  @simonharrer Mhmm... but this gui stuff is quite unnerving :wink:  || And we already have issues with the pdf/ps columns  which no longer seem to work correctly: #498 This confirms the need for their removal.  || Just rebased - from my point of view the current state is good enough to be merged into master.  || :+1:  || 
452,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,Revise maintable Complete check and rewrite of MainTable and related classes  This will fix and implement: - [x] #315  - [x] #384 - show tooltip for header columns - [x] #384 - show tooltip for contents which are too long for table columns - [x] #443  - [x] #445  - [x] Add ability to drag and drop specialfield columns - ~~[ ] Allow storing position of specialfield columns~~ postponed to another PR - [x] remove table column for "PDF/PS" which is obsolete (fixes #498) - [x] remove option "Show one letter heading for icon columns" which is now obsolete - [x] Changed default order in main table: # | all file based icons (file  URL/DOI  ...) | all bibtex field based icons (bibtexkey  entrytype  author  title  ...) | all special field icons - ~~[ ] #490~~ postponed - ~~[ ] Think about "must be implemented "vernünftig (matthias)" "Entry table -> fit table horizontally ...."" from the minutes~~ postponed - [x] final cleanup + CHANGELOG Awesome.  || Before I invest much time to fix it...  @JabRef/developers **Are we dropping support for the "PDF/PS" column in the main table?**  In this column potential contents of the "legacy fields" `pdf` and `ps` are shown...  In #251 the legacy tools are already dropped... And we already have the abilility to define special columns based on a filetype (e.g. show a column for Excel files) - so it would be possible to show specific columns for PDFs (stored in the `file` field).  || Yes  support has been dropped for pdf/ps fields all over the place  we should do this as well for the main table.   || :+1: for removing these legacy columns.  Could someone create a FAQ entry (in htdocs) or send me a plain FAQ on how to mimic that behavior with the "special columns"?  || Very nice PR. With this  we already have a 3.1 :)  || @koppor:   > Q: The PDF/PS column in the main table is missing - how can I restore them? > A: As the BibTeX fields `pdf` and `ps` are migrated to `file` the table column was obsolete. However  it is possible to define columns specifically for each file type in the preferences. (See: Preferences -> Entry Table Columns -> Show extra columns) > ![show-extra](https://cloud.githubusercontent.com/assets/676652/11607936/60b0f44e-9b5b-11e5-9f8f-06abf035115c.png)  @simonharrer Mhmm... but this gui stuff is quite unnerving :wink:  || And we already have issues with the pdf/ps columns  which no longer seem to work correctly: #498 This confirms the need for their removal.  || Just rebased - from my point of view the current state is good enough to be merged into master.  || :+1:  || 
